text,label,prediction
user i do not want to live in a post greatest love story ever told world i bet you faggots like golden time bring back rie tsunderes.,Toxic,Toxic
so as men we have penises that look like melted candles but women get something cool as their pussies look like the fucking predator.,Toxic,Toxic
user for millions of americans including many black americans abortion is literally a holocaust of the unborn.,Toxic,Toxic
user daily reminder that nick the spic is a faggot who gets off on catboy porn pathetic and sad.,Toxic,Toxic
user user can t be as retarded as your pops in your avi.,Toxic,Toxic
i try be nice but i ain t gon let no mudshark mud on me.,Toxic,Toxic
i wanna see a number me page now ya dingo kangz larper you are a kike and ya know it at the very least ya post like one.,Toxic,Toxic
you can take the nigger out of the ghetto you can not take the ghetto out of the nigger.,Toxic,Toxic
you are replying to torbas post in defence of a kike that calls people goys you seem to of forgot jews killed jesus the first problem is people like you jews are next you will be gassed first.,Toxic,Toxic
i was gassing coons and kikes when you were just a fan i got bunkers filled with nothing but zyklon cans.,Toxic,Toxic
the other kike claimed soros wasn t prosecuted because he was too old bulan kike claims it was because he was too young shoah number electric boogaloo will not discriminate by age all are welcome.,Toxic,Toxic
lyndon johnson explained his decision to nominate thurgood marshall to the supreme court rather than a less famous black judge by saying when i appoint a nigger to the bench i want everybody to know he a nigger.,Toxic,Toxic
my homie asked if women like being treated like shit uh bruh idk that a good question tho.,Toxic,Toxic
what d ya know the fag the spick and the lesbian on the bench also know the meaning of the first happy days.,Toxic,Toxic
why canada got so many bad bitches and they all from quebec.,Toxic,Toxic
user shut up nigger.,Toxic,Toxic
and germany is on the fast track to be bred into the next iran enjoy your voluntary downfall as your women give birth to more and more muslims.,Toxic,Toxic
niggas be so sensitive acting like bitches.,Toxic,Toxic
girls like bad boys because they are fun sociable and do not give a shit about them girls like gay men because they are fun sociable and do not give a shit about them i am seeing a link here are not all bad boys just closet homosexuals.,Toxic,Toxic
user this ugly kike cunt keeps showing up on my timeline.,Toxic,Toxic
user he dindu nuffin.,Toxic,Toxic
exactly even if it is done with malice who cares what someone says about you i am a bigger critic of my self than anyone else could ever be muh snowflakes do not like hate speech though fuggin queers.,Toxic,Toxic
user what if some nigga threw ur airpods on some bitch.,Toxic,Toxic
maybe he just thought you looked like a sand nigger because you are wearing a shemagh in your avatar pic like a sand nigger would.,Toxic,Toxic
he said bro even your texts sound redneck whatever the fuck that means user.,Toxic,Toxic
marvel or dc tried this with their superheroes created sjw feminazi characters and it was a complete bomb they canned the project it seems sjw feminazis did not purchase them anyone else with number number a brain would not touch them.,Toxic,Toxic
hey user this is spamm right tell this fat kike cunt to stop ahahahahah lolol free weev gab fam speak freely.,Toxic,Toxic
user user there are number billion muslims in the world stop generalizing you redneck uneducated uniformed bigot.,Toxic,Toxic
and tomatoes i hate tomatoes this hoe just said fuck my instructions.,Toxic,Toxic
and we are now on the precipice of another fucking retarded war that even more insane and again based on questionably flimsy of evidence.,Toxic,Toxic
boomers lolbertarians and kike shills are all here the platform is really picking up leftists know we made twitter much more interesting.,Toxic,Toxic
maga something has to be done about that scumbag special prosecutor mueller who is currently succeeding in trying to hurt president trump every day metastasizing inside the white house like mccain brain tumor.,Toxic,Toxic
holy shit another chink at virginia tech was planning a possible mass shooting wtf is up with the asians at virginia tech.,Toxic,Toxic
according to you what do you do to prove youre not a pussy name one thing you have done that is not pozzed in fact kike loving faggot.,Toxic,Toxic
you sound like a fucking kike.,Toxic,Toxic
concerning thotgate it was only when women such as faith goldy lauren rose and blonde in the belly of the beast announced that they were embracing white identity ethnonationalism that figures like weev and anglin decided to strike lauren southern previous relationship to the nigger was known prior to the incident.,Toxic,Toxic
haiti like ghetto shitholes across america is an open financial sewer throw billions at the place and you will not even see where the money went whites do not have the stomach to rule these places like they need to be ruled with strongmen.,Toxic,Toxic
there should not be any female soldiers for any reason do not be a cuck i guess you are a girl so you can not be a cuck but just so you know women need to be mothers and not cheap copies of soldiers.,Toxic,Toxic
user the white bitch in the middle sealed the deal.,Toxic,Toxic
more telling was the photo on the bridge with all but one person desperately trying to help the one that did not was a muslim walking past talking on the phone did not even care.,Toxic,Toxic
what did they do to him call him the nigger word.,Toxic,Toxic
the only thing sand niggers like more than blowing up buildings is pretending they did not do anything by now they should be out of buildings and rotting in the hot desert sun.,Toxic,Toxic
fucked a white bitch in the ass she shitted call it a mcflurry.,Toxic,Toxic
user stg that bd shit ghetto in general lol.,Toxic,Toxic
kate brown is a kike whore oregon was a nice state now its cess pit this bitch should pushed down the stairs when everyone is looking.,Toxic,Toxic
she deserved it for race mixing looks like a quadroon tho either way another nigger made good too bad the baby lived.,Toxic,Toxic
that cuck faggot jack dorsey entire account is sucking up to niggers what a bitch he is.,Toxic,Toxic
maybe trump will care about his supporters when he done sucking kike cock too bad there no end in sight.,Toxic,Toxic
u need violence to get ur point across fuck these police everytime they kill someone innocent we gotta burn something down.,Toxic,Toxic
number school lang number since gr number ko number yeah sauna number no number moving up nila number idk number purple number number ching chong number none number idk number no number me number no number no fave i will send u a name.,Toxic,Toxic
the woman she spoke of was never raped not by six white men not by anybody.,Toxic,Toxic
who said anything about promoting the book history tells us that pushed far enough the white man eventually pushes back hard if the recent pattern of leftist violence and government bias continues promotion of these ideals will not be necessary resistance will come as the natural next step.,Toxic,Toxic
the asians are gonna chuck all of us in the oven.,Toxic,Toxic
orca the niggerette lesbian can go fuck gayle.,Toxic,Toxic
dad why are there no jews on jupiter because its a gas planet son.,Toxic,Toxic
my bitch go loko.,Toxic,Toxic
having hoes is ghetto.,Toxic,Toxic
i further believe those who have planned a world invasion by muslim sub humans should be hunted down and removed from the face of the earth they are obviously trying to kill individualism and free will they must be stopped by any means necessary and with extreme prejudice.,Toxic,Toxic
user my ching chong dumb ass thought he was cutting dog meat.,Toxic,Toxic
ur mom gay.,Toxic,Toxic
oh donny and i thouth we were engage to be married what a shame are you muslim do you realy can afford more then number wifey.,Toxic,Toxic
the un can kiss my patriotic white ass keep your fucking nose out of america you moslem sex dolls mind your own fucking business and stop egging on the hate crimes against white people sick nosy race baiting assholes.,Toxic,Toxic
number contempt of court standing outside reporting on muslim rape gangs this is insane.,Toxic,Toxic
idiotic allowing muslim savages to tell the host how and what to do is a recipe for disaster.,Toxic,Toxic
i hate samantha power another swamp bitch that needs to be dealt with the cia and john brennan should have been immediately under investigation after vault scandal was leaked the cia is way too powerful and needs to be abolished.,Toxic,Toxic
it is my history and my english do you know your nigger history.,Toxic,Toxic
attention all lieberal feminazi here a cause for you put on your pussy hats and go get the toxic male responsible for actual pussy grabbing c mon lying bitches still waiting.,Toxic,Toxic
did chinaman really invent the internet how about electricity internal combustion engine maybe the movie industry space travel microscope microchip submarine airplane.,Toxic,Toxic
kill yourself nigger fucker.,Toxic,Toxic
i heard on the radio that neo nazis and white supremacists gangs were planning on deliberately spreading coronavirus to cops and jews lmao.,Toxic,Toxic
urban renewal is easy to achieve just ship asians and whites in en masse oh but they will not want to come if ghetto blacks are still there.,Toxic,Toxic
the bitch calls herself hoe that all ya need to know red flag she prolly a kike too dark eyes bulbous nose fat the hair is prolly bleached blonde.,Toxic,Toxic
user ya because a broke nigga got spotted so he back now.,Toxic,Toxic
princess diana illegitimate son and a negress.,Toxic,Toxic
i am much higher time preference on this issue i do not want to pave a road i want to remove the jews from power to stop this deconstructionist anti white morass of misery they have forced on our communities.,Toxic,Toxic
niggers gonna nig.,Toxic,Toxic
hey like i said your cause is just i support european heritage and for many that is the church so i got your back against muzzies and atheists thanks for the tip i will look into it when i get the chance.,Toxic,Toxic
user god blessed me with my retardeness and lazy atitude.,Toxic,Toxic
prove it you can not because i did not and you are not shooting anybody you can not even see straight you will probably accidentally shoot yourself or your gay boyfriend homo.,Toxic,Toxic
even when their trying to sell something implicitly white like adventure holidays involving rock climbing canoeing etc the advertises still chose a mixed race family with a white woman black man their mongrel kids alongside some curry munching paki family.,Toxic,Toxic
just sit and fucking listen number roy moore will win number msm will proclaim the end of the republican party number a nigger will get shot by a white cop or someone will claim to be sodomized by an old jew the world will go on.,Toxic,Toxic
laughed at i have been disrespected by all of my peers and have had to stop being myself and talking about them a couple of times because apparently they were not good ugly ching chong chang excuse me wtf i m done with everyone stupid comments about what i love.,Toxic,Toxic
catch a nigger by his toe stop him raping an underage how.,Toxic,Toxic
user user she will blame it on jews or trump i bet.,Toxic,Toxic
user is that why you invite uninoculated and illegal immigrants to run roughshod in wa.,Toxic,Toxic
user there all full of shit who ever believes them are truly retarded.,Toxic,Toxic
user user eat shit nazi.,Toxic,Toxic
more proof that muslims have rights and citizens do not citizens do not have the right to not be raped citizens do not have the right to complain about muslim rapists only muslims have rights enjoy the muslims your quisling government imported.,Toxic,Toxic
i am sure evergreen will take him if the massive nigger tranny chimpout that erupted on their campus last year is any indication.,Toxic,Toxic
lol and what was right wing leader vox gay doing about this with his movement oh yeah trolling grannies out of book reviews on amazon great optics bro.,Toxic,Toxic
love one of you bucket headed hoes no way.,Toxic,Toxic
pennies kick flippin in a garbage can will not be heard when the coons are dropping like pig slop at a slaughter house.,Toxic,Toxic
user bernardo is just a white honky.,Toxic,Toxic
there is a yid involved in very single breaking story out of the white house it interesting that jews are over represented in our government but can somehow avoid blame for any failures in governance it as if the media is somehow colluding to absolve them of any guilt.,Toxic,Toxic
either way kikes and sand niggers will most likely die this is very good.,Toxic,Toxic
gt never goes to the dentist gt guns are going to kill us all ok retard.,Toxic,Toxic
i fucking hate you but i love you.,Toxic,Toxic
the fact that you are trying to blackpill over an event that took zero effort went viral and is currently pitting niggers against virtue signaling swpls against kikes tells everyone what they need to know about where your true loyalties lie with your fbi handlers lmao.,Toxic,Toxic
user i think they shoulda left the palestine vs yemen outta their stupidness end of the day both them and the many muzzie countries need our attention so disgusting they made them seem like opposing ends.,Toxic,Toxic
our great grandparents had a society free of jews and other riff raff we deserve the same.,Toxic,Toxic
all of my exes were cute but they were hoes i guess i only attract fly looking thots.,Toxic,Toxic
gronk is retarded like there is something actually off in his big ass meathead.,Toxic,Toxic
yeah call me a kike because i called you out for being dumb and dishonest tell me that to my face faggot see what happens.,Toxic,Toxic
competing racial groups like black teams versus white teams.,Toxic,Toxic
tfw a spic is a neo nazi lmao percent.,Toxic,Toxic
i got in trouble with the twitters for messing with bots what a fucking nigger.,Toxic,Toxic
the democrats senate leader ny sen cuck schemer er ah chuck schumer helped create the diversity visa program which reportedly provided a green card to the islamic immigrant who allegedly killed eight new yorkers on date.,Toxic,Toxic
is that chief alinskyite chitownboystownbathhouseboi rahm emmanuel looks sounds like that kike.,Toxic,Toxic
the left is nothing but a tool for the elimination of white identity so identity politics are now the only politics for whites that matter maga altright.,Toxic,Toxic
to be fair i said that you are not a dyke yet but will be in about number years after you are very post wall probably less than number years.,Toxic,Toxic
you fucking cucktards are the ones running point for antifa y all are the real wignats user is going to talk to the fbi about the criminal acts of antifa terrorists he shouldn t do that oy vey goddamn kike ass mother fuckers.,Toxic,Toxic
pretty good number million citizens and most of us have guns i have my collectors licence and go shooting almost every weekend you know why having a license to get a gun is good because niggers can not get them hows that nigger problem going.,Toxic,Toxic
that may be true but at least its our ghetto we find a work around jews cosmopolitans niggers dindus spics jumping beans chinks squints we should just superimpose pictures of heather as a white male and brag about killing skinny white males.,Toxic,"
input: that may"
literal ghetto theology.,Toxic,Toxic
user well he was ex military so i was thinking regulation programmed bot sent out to cover up the public outrage over the chicago kidnapping now it probably still that but add muzzie to the mix.,Toxic,Toxic
songs are considered racist but paki moslem child rape gangs are not.,Toxic,Toxic
i got an anal probe by an alien he said it was a routine check but you cant trust these paki doctors.,Toxic,Toxic
user fix this you nigger.,Toxic,Toxic
finally got my first twitter jail sentence for calling a goatfucker a goatfucker while they whinged about poor oppressed muslims being kicked out of myanmar for slaughtering the buddhists i should start using this site more.,Toxic,Toxic
user the summer of blackviolence is upon us dmtbka by saying the nigger word after all white racism caused it all.,Toxic,Toxic
fuck a blunt nigga need a backwood.,Toxic,Toxic
cutting edge spic internet bantz.,Toxic,Toxic
the globalist eu jew whores are sneering at trump his halt of the sand nigger immivasion because he exposing them to be the weaklings cultural marxist cowards they are.,Toxic,Toxic
if in number you are tuning into comedy programs for the news then there no point in me even thinking of anything sufficiently mean to say because you are too retarded to read anyway.,Toxic,Toxic
user oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs.,Toxic,Toxic
fohhunnid wew lad now thas peak ghetto.,Toxic,Toxic
black dyke offended that white heterosexuals women feel threatened and uncomfortable by her stalker like behavior also thinks blacks smell bad.,Toxic,Toxic
now do one of vox as a moslem woman getting stoned to death.,Toxic,Toxic
you takin shots at a bitch that ll neva care.,Toxic,Toxic
naturalization in early america was limited primarily to those who had been formed by western civilization especially since we had a problem with the muzzies in tripoli our way of life was informed by the universal principles of the declaration.,Toxic,Toxic
imagine being so disconnected that youd think a dickies work shirt and some black pants are comparable to a fur suit imagine crying about optics while writing for a site that screams nigger in every title like a number year old on xbox love who d just found  chan.,Toxic,Toxic
i can t stand a ghetto ass bitch.,Toxic,Toxic
it true if i am a moderate muzzy and do not stand against the extremists within my religion i am a worthless dog who deserves the title of muzzy terrorist period.,Toxic,Toxic
these ain t triple bitch these white lows.,Toxic,Toxic
user user you could feel them could you this right here this is why you are retarded.,Toxic,Toxic
amber guyer this shot a man in his own place bitch got what she deserved justice for botham jean.,Toxic,Toxic
identifying kike internet shills mentions attributes actions to hamas muslims out of context overly friendly initially then extreme hate when you refuse to alter stance non organic bantz which attempts to lead to focus on unrelated topic which concerns kikes hyper defensive if called out as a kike propagandist.,Toxic,Toxic
leonardo divinci was a nigger i did not know that the cell phone they claim was not even the first cell phone to call between different railroad cars hooked up to each other.,Toxic,Toxic
i hate these faggots.,Toxic,Toxic
what else breaks bonds between white families social security why are you a racialist if you believe government has to take care of every aspect of an alleged white man life how is a white man distinguished from a holstein cow in your mind.,Toxic,Toxic
why do not you move to the ghetto if you like blacks so much.,Toxic,Toxic
dumb shitskin prefers to ignore numbers they can not calculate typical.,Toxic,Toxic
jury in the katie stienle trial just let the piece of shit off not guilty of murder vigilante justice needs to make a come back in a big way if there going to let murdering beaners walk the streets.,Toxic,Toxic
arabs no ones fault but theirs apologies to led zeppelin fucking arabsliars always some to blame but themselves israel.,Toxic,Toxic
if your church helps  rd world refugees but does not help white american opioid addicts your church is actually a suicidal leftist satanic cult.,Toxic,Toxic
anyway even if i was in that picture why would i say something so stupid nazis can find me lol no fuck all nazi trash.,Toxic,Toxic
if you tell me one of your best friends is a known flaming homo i am going to think you are a faggot.,Toxic,Toxic
well if we did not have moslem kids in this country who parents would strap a bomb to we would not have to worry about this moslems ruin everything.,Toxic,Toxic
the objective to compare the nra to terrorist organizations is for these reasons to justify the use of violence against nra members and to dehumanize gun owners and their families guncontrol nra.,Toxic,Toxic
are the sjws going to be upset that matt the playa lauer was appropriating ghetto behavior waiting for the protests crickets.,Toxic,Toxic
i hate white boys i hate white boys i hate white boys i hate white boys i hate white boys i hate white boys i hate white boys i hate white boys i.,Toxic,Toxic
it all one ghetto.,Toxic,Toxic
bitches be so fine and got the nerve to like niggas.,Toxic,Toxic
i have negro approval i have finally made it in america oh lawdy lawdy i thankesez you massa.,Toxic,Toxic
user user democrats welcome illegal alien rapists because the democrats have no respect for women they only care for power.,Toxic,Toxic
paul jayda jailed meanwhile muslim preachers are free to spout their hatred unhindered the law is an ass.,Toxic,Toxic
jesus would never need a gun to kill you with the grids will suffice and he would never listen to coon tunes other than that cool dream hope it works out for ya.,Toxic,Toxic
interesting note to self determine which dna test the israeli government uses to test immigrants so that unfortunate mis identifications can be avoided during shoah number electric boogaloo.,Toxic,Toxic
i am shocked a moslem planning a terror attack.,Toxic,Toxic
could some meme warrior make a meme from this story depicting antifa killing the last male white rhinoceros in an attempt to eradicate white privilege in the rhino community.,Toxic,Toxic
i certainly hope this report is true alwaleed is definitely our enemy they can beat him upside down until all his blood comes out his nose and mouth he epitomizes the jihad supporting filthy rich raghead cocksucker fuckyoualwaleed servesyourighttosufferalwaleed.,Toxic,Toxic
bitch is perfect kike example she does not even pretend to be objective somehow honest she just straight up makes shit up naive goyim like kevin macdonald tried to deal with her like a white results are appalling yet predictable google exchange w k mac bitch is evil.,Toxic,Toxic
what do you get when you cross a black and a mexican someone who to lazy to steal hear about the retarded gang member he d tag chain link fences with graffiti.,Toxic,Toxic
your pussy muzzie loving government is killing you off faster than any battlefield aside from a handful of brit your giving your country up just like your parliament wanted to do in number here you go hitler we give up you had better resurrect churchill rapidly cuck boy.,Toxic,Toxic
shrinking the bloated wasteful epa is a good start we need dept of education to vanish completely federal funding of marxist colleges and planned parenthood needs to stop hb visa program should end social programs for legal and illegal immigrants should end time to stop spending.,Toxic,Toxic
nd only percent nigger but jewish culture should be taken into account here thanks jews.,Toxic,Toxic
user lmfao girl how you come up with this it makes sense tho cause niggas fuck every hoe raw.,Toxic,Toxic
your turn bitch if that not the most isis frustrated sandnigger style of english ive ever seen.,Toxic,Toxic
the western power structure wants to kill you slowly through diversity enforced by strategic violence tommy curry wants to kill you quickly by less strategic violence both want to eliminate white people more importantly racists i e white people tommy curry is bad merica is good.,Toxic,Toxic
i smile when i see lgbtq jews same with mudshark jews breed em out of existence the only good jew is a queer jew japs bbc.,Toxic,Toxic
would not call myself a vargonite but that nigger is more truth than anything you will ever be.,Toxic,Toxic
this quisling judge has decided to suppress evidence of the obscene violence and hate of islam when muslims are on trial because if a jury ever found out what these muslim savages were up to the muslim terrorist scum would be convicted and this quisling judge does not want that.,Toxic,Toxic
most western europeans would rather be killed or raped not a play on words or a euphemism or have their children killed or raped by evil muslim invaders then be called a racist bigot xenophobe or islamaphobe cultural marxism schooling has brain washed them into submissive spineless pussies.,Toxic,Toxic
so be sure not to do anything so our kike overlords do not become angry with us.,Toxic,Toxic
user user thoughts on ralph being a kike.,Toxic,Toxic
user that is a fucking ridiculous decision.,Toxic,Toxic
but in asia they have other then aspartame or fluoride asians seem smart because they have number billion people the more people the more smart people.,Toxic,Toxic
maybe she thinks jesus is black too that reads as insecure spiteful nigger talk to me.,Toxic,Toxic
why is a gay kike giving a speech about it being ok to be white i thought his granpappy was one of number trillion kikes gassed soaped and lampshaded in the holohoax nametheperfidiousjew.,Toxic,Toxic
lol ya arabs are less amused by this image than you are lol you and the muslims you talk like can go fuck a goat you want to talk all jew hate and forget your an american you can be the enemy too.,Toxic,Toxic
bitch fuck yo nigga hoe fuck his feelings.,Toxic,Toxic
user user found a racist closet gaypoop fan.,Toxic,Toxic
evrybodys just being a giant pussy about this whole thing i mean jesus christ one broad dies and we stop the whole dam country to cry about it why did not everyone cry this hard when that nigger in dallas shot like number cops.,Toxic,Toxic
says the guy calling for violence against cops and defending obama in the same breath you are a transparent kike hasbarat.,Toxic,Toxic
i fucking hate wokeoids bro legit subhuman degens.,Toxic,Toxic
dont post sand nigger women you are putting me off my lunch bro.,Toxic,Toxic
when a groid breaks into her house for a little rape she will be wishing for that gun.,Toxic,Toxic
it about time trump fires this little kike whore and jared too.,Toxic,Toxic
when jew judges jail for speech while letting white girls be raped learn from those who successfully resist jews.,Toxic,Toxic
i could be christian and i d still be posting hot women in lingerie because who does not love looking at pictures of hot women.,Toxic,Toxic
america always was a country for by and of genetic europeans a white man born in china is not a chinaman just as a mexican anchor baby born in america is not american.,Toxic,Toxic
as usual the left has gone berserke re muslim ban yes its not fully inclusive but it addresses the country that the refugees are coming from hence why it is temporary trump will organize everything including the vetting process and maybe open it again trump maga.,Toxic,Toxic
user i dont give a fuck how muslims feel.,Toxic,Toxic
went to chik fil e instead of normal quick line of cars things are slow instead of nice how can i serve u greeting its like can i take ur order nigger girl specifically asked number chik file a sauce get home no sauce mother fucker export all niggers.,Toxic,Toxic
user is my favorite half kike half nig.,Toxic,Toxic
dirty kike we have to gas them all just to make sure.,Toxic,Toxic
the world is waking up to trump the kike scam.,Toxic,Toxic
yes these are our youth this guy has not even gone to trial yet we do not know all the details but heres user everytime under the bus anyone white while his based niggers rampage everywhere and he does not say shit.,Toxic,Toxic
i hear that another mandela nigger died well good nothing makes me happier than hearing about dead commies.,Toxic,Toxic
makes me want to puke so fucking tired of this moslem shite appeasement.,Toxic,Toxic
user not sure what he training there besides his retardiation ratio someone should tell him.,Toxic,Toxic
the modern american woman hollywood edition women should feel empowered sucks a dick for a movie role women should feel empowered silent about underage girls and boys raped by hollywood execs omg he touched metoo tweeted from number million dollar mansion.,Toxic,Toxic
if we are being brutally honest here i am not pro because user is a scumbag piece of shit aziz anzari type arrogant entitled shitskin and i would not piss on him to put out a fire so mr torba gets nothing from me until he gone.,Toxic,Toxic
the woman march is an embarrassment to humanity it cancelled itself out by touting women social reproductive rights while a dyke with a bullhorn screeched alla akbar to the whole world they have shown just how stupid american leftist women are send them all to saudi arabia maga.,Toxic,Toxic
it date and this morning a women pushed me called me a faggot so i pushed her out of my way and continued walking and the police showed up handcuffed me and eventually let me go because we both dropped the charges.,Toxic,Toxic
donald trump dolzeal is michael jordan and gays libtards and maga scott adams.,Toxic,Toxic
if famous black millionaire athletes can not love this country that pretty decisive proof that blacks will never peaceably coexist w whites.,Toxic,Toxic
maybe the muzzies should be turned loose on her she would probably enjoy a gang rape.,Toxic,Toxic
thots am retarded.,Toxic,Toxic
dumb yid cunt but most people know that anyway.,Toxic,Toxic
you can take the ghetto rat out of the ghetto but you can never take the ghetto out of the ghetto rat.,Toxic,Toxic
user user we need encouraging words this administration has made ameria one of the shithole countries please stop this insanity.,Toxic,Toxic
this is another one of the kike ploys there is a world wide conspiracy to destroy the white race it is led by the kikes and acted out by their pet niggers sand niggers and other non whites.,Toxic,Toxic
user oh yes let spend money housing refugees while not taking care of our veterans cool cool cool.,Toxic,Toxic
bill clinton turned the dnc into china painted whore in number if you remember china heavily funded bill clinton campaign these illegal gook funds were glibly dismissed with an assurance that they would not affect policy and a compliant media who promised not to press the matter.,Toxic,Toxic
if i have to shoot through a crowd to defend myself from a nigger faggot i will not be glad with the carnage but i will be glad i have defended my life.,Toxic,Toxic
user damn looks like i m retarded.,Toxic,Toxic
how is it possible that a great white nation like the mighty us vote for a half nigger muslim twice what fg censored legacy is that israel and trump still kiss muslim ass genociding indigenous white folks for wealth and power people voting are sickening more sickening then their masters alt right.,Toxic,Toxic
oh girl you done and and went all full retard and shit.,Toxic,Toxic
proof sand niggers have modernized look at this nice selfie.,Toxic,Toxic
pro tip the niggers do not care if you never owned slaves granddaddy fought the natzis or great great grandad ground the confederacy into dust with the boot heel of the proto bolshevik yankee gubment force of weight and arms behind it they hate you because you are white and you exist altright.,Toxic,Toxic
if they are not beside us or behind us they are in the fucking way the question is actually do childless nigger fucking half jew indian thots belong in the alt right.,Toxic,Toxic
butt bois take the side of fag deroofing raghead invaders over meek christers because they know they can abuse the latter without retaliation.,Toxic,Toxic
the more the demoncrats get pissed off the happier i am keep digging that hole with your retarded on hag cunt pelosi.,Toxic,Toxic
america is not going to elect a marxist negress to be president sorry.,Toxic,Toxic
how do you plan to combat the narrative with your muh optics shit because last i checked optics fags would rather bitch and moan than get out and do anything.,Toxic,Toxic
user user fuck you retard.,Toxic,Toxic
barn full of white bitches.,Toxic,Toxic
he a white supremacist too just look at that non white looking white woman he helping damn drumpf.,Toxic,Toxic
idgaf how dramatic i sound rn or ghetto but a bitch is mad.,Toxic,Toxic
my laptop freeze after freeze the ghetto.,Toxic,Toxic
trump scumbag former spic advisor just pushed for daca amnesty daca amnesty is war.,Toxic,Toxic
build great wall made by prison or shitskin labor using kilms dig out moats filled with gators or flooded with rushing water fact wet backs cant swim in raging waters illegal immigration solved border patrol do their jobs where no wall or moats.,Toxic,Toxic
i love my little cricket nigger.,Toxic,Toxic
lol the only things an african has ever invented is peanut butter like wow we really couldnt live with out that meanwhile white people and asians have invented practically everything in the modern world.,Toxic,Toxic
yeah i also agree that the middle eastern ones are coming mostly to hungary but these other refugees away from mudslimes are all schengen regions why bother applying for refugee status when you can just move it perfectly legal.,Toxic,Toxic
herp derp i thought the google translate would totally make me look smart just like i thought my gay bio would make me look tough herp derp stephanie you are such a loser.,Toxic,Toxic
andre the nigger seems to have some identity issues.,Toxic,Toxic
a muzzy is going to kill you david wake up.,Toxic,Toxic
user user it like deliverance number dateline washington where maga folks get raped by the banjo playing establishment inhabitants of the swamp.,Toxic,Toxic
they are lighter skinned arabs with phoenician and other relict populations mixed in hardly white but still i support them and their right to exist in the face of kike oppression.,Toxic,Toxic
c mon men charge it for the gays trannies muslim rapists so that an effeminate half black guy can be president.,Toxic,Toxic
beware mr or ms goat there may be a mooslam sneaking up behind you.,Toxic,Toxic
this man looks so fucking fine with just his white t shirt amp gold chain on brb gonna make him my man.,Toxic,Toxic
you mean more rapes and more sand niggers because that what you want sjw more curry niggers getting gibs killing whitey look at you you dirty race traitor curry nigger.,Toxic,Toxic
jews are not so smart after all they want germany for themselves but flood it with sandniggers who also hate jews.,Toxic,Toxic
solve the kike problem and solve the muslamic problem without having to exterminate number billion savages that were confined to their desert shitholes for over two centuries prior to the christ killers facilitating their entry to white nations user.,Toxic,Toxic
no twitter just for nigger lovers.,Toxic,Toxic
user user they need to have their own movement separated from lesbian and gay movements cuz they re really not the same.,Toxic,Toxic
just remember that the bitch commie girlies and their low iq muds are going to slink beneath the shield of the cuckservatives and alt lite when their independent operation folds like a congolese coup then we will have our civil war with someone who can fight.,Toxic,Toxic
user god i hate you if we were married i d commit domestic violence on you.,Toxic,Toxic
dubai is moslem country the dude is being charged with consumption of alcohol aside from the other charges that does not even make sense if alcohol is banned there because it haram why are there bars that serve it moslems just being nuissances.,Toxic,Toxic
nope not even remotely interested in kike religion.,Toxic,Toxic
user one of who the diaper wearing idf they are pussies that why they never help in the wars jews goad us into.,Toxic,Toxic
the duplicitous kike user must be gassed and his followers slaughteted unmercifully agreed you take care of gassing the kike i will handle the unmerciful slaughter of his followers.,Toxic,Toxic
yeah dis the ol profit see how fast the mudslimes teach him how to hang glide sans glider.,Toxic,Toxic
bathing in honky privilege.,Toxic,Toxic
zog agents attacking islam let islam take down zog.,Toxic,Toxic
american mudshark lindsey vonn is the latest female celebrity to open her mouth and spew bullcrap and now she hurt her back at a ski event typical thot hates trump yet slept with serial adulterer and frequent user of prostitutes tiger woods gab fam speak freely.,Toxic,Toxic
mussie ohell created funded armed isis tried to destroy america number years in the pit of his incompetent hell christians prayed for god to heal our land god blessed this land ans trump the media whores and both parties hate him because elected by revolution voters who want america and god first.,Toxic,Toxic
you just compared east asians to sandniggers.,Toxic,Toxic
i would say that the majority of shitty whites that behave like that are living under a kike enforced degenerate rule that celebrates the nigger as the height of culture while demonizing natural folk beliefs and traditional views i would say they have had it forced on them.,Toxic,Toxic
user so how many illegal aliens are in nyc just wondering.,Toxic,Toxic
user that the point retard.,Toxic,Toxic
i hope there a pig farm nearby or at least someone should bury some pig carcasses on where they are going to build those moslem structures.,Toxic,Toxic
bigger digger figger gigger jigger nigger pigger rigger tigger vigger wigger zigger.,Toxic,Toxic
does it refer to the real jews comparing them to those who call themselves jews today is comparing apples to oranges.,Toxic,Toxic
they are obviously trying to compensate or they are blue haired cat hoarders there to study women in the lesbianic sense lol.,Toxic,Toxic
brother azz doing god work and preachin the gospel raise hell and kill nigger babies st robert ray and all god children said amen.,Toxic,Toxic
whites and asians have developed the frontal lobes needed for collaboration due to harsh conditions unkown to our hominid ancestors blacks have yet to evolve such traits because of evolving in conditions identical to prehuman ancestors.,Toxic,Toxic
user similarly non muslim countries should come together oops but are there non muslim countries.,Toxic,Toxic
you are a fucking fat retarded faggot.,Toxic,Toxic
does anyone else feel like we are watching a horror movie where the white person is sleeping and africans and muslimes are breaking into the house fuck islam cant trust blacks.,Toxic,Toxic
best comment in the og thread feminism is needed nowadays it flags undatable and crazy women so the world can avoid them more easily.,Toxic,Toxic
